id,group_id,decision_time,consensus_temp,sum_of_prices,estimated_edge,basket_json,virtual_stake_usd,status,resolved_at,actual_temp,winning_market_id,pnl_usd,rejection_reason,notes
11,446679,2026-05-05 14:20:46.851699,12.3956670761108,0.8435,0.185536455245999,"[{""market_id"": ""2152528"", ""bin_label"": ""11\u00b0C"", ""bin_min"": 10.5, ""bin_max"": 11.5, ""price_yes"": 0.3, ""stake_usd"": 2.0, ""shares"": 6.6667}, {""market_id"": ""2152531"", ""bin_label"": ""12\u00b0C"", ""bin_min"": 11.5, ""bin_max"": 12.5, ""price_yes"": 0.19, ""stake_usd"": 2.0, ""shares"": 10.5263}, {""market_id"": ""2152533"", ""bin_label"": ""13\u00b0C"", ""bin_min"": 12.5, ""bin_max"": 13.5, ""price_yes"": 0.195, ""stake_usd"": 2.0, ""shares"": 10.2564}, {""market_id"": ""2152524"", ""bin_label"": ""10\u00b0C"", ""bin_min"": 9.5, ""bin_max"": 10.5, ""price_yes"": 0.14, ""stake_usd"": 2.0, ""shares"": 14.2857}, {""market_id"": ""2152536"", ""bin_label"": ""14\u00b0C"", ""bin_min"": 13.5, ""bin_max"": 14.5, ""price_yes"": 0.0185, ""stake_usd"": 2.0, ""shares"": 108.1081}]",10.0,resolved_win,2026-05-07 05:42:32.995827,10.1865005493164,2152524,4.2857,,
12,450165,2026-05-05 15:44:52.001626,15.8055000305176,0.8285,0.207000603500302,"[{""market_id"": ""2161762"", ""bin_label"": ""15\u00b0C"", ""bin_min"": 14.5, ""bin_max"": 15.5, ""price_yes"": 0.041, ""stake_usd"": 2.0, ""shares"": 48.7805}, {""market_id"": ""2161763"", ""bin_label"": ""16\u00b0C"", ""bin_min"": 15.5, ""bin_max"": 16.5, ""price_yes"": 0.265, ""stake_usd"": 2.0, ""shares"": 7.5472}, {""market_id"": ""2161764"", ""bin_label"": ""17\u00b0C"", ""bin_min"": 16.5, ""bin_max"": 17.5, ""price_yes"": 0.255, ""stake_usd"": 2.0, ""shares"": 7.8431}, {""market_id"": ""2161761"", ""bin_label"": ""14\u00b0C"", ""bin_min"": 13.5, ""bin_max"": 14.5, ""price_yes"": 0.0075, ""stake_usd"": 2.0, ""shares"": 266.6667}, {""market_id"": ""2161765"", ""bin_label"": ""18\u00b0C"", ""bin_min"": 17.5, ""bin_max"": 18.5, ""price_yes"": 0.26, ""stake_usd"": 2.0, ""shares"": 7.6923}]",10.0,resolved_win,2026-05-07 21:07:23.105537,15.0454998016357,2161762,38.7805,,
13,450183,2026-05-05 15:44:52.027824,21.5456670125326,0.205,3.8780487804878,"[{""market_id"": ""2161859"", ""bin_label"": ""20\u00b0C"", ""bin_min"": 19.5, ""bin_max"": 20.5, ""price_yes"": 0.051, ""stake_usd"": 3.3333, ""shares"": 65.3595}, {""market_id"": ""2161860"", ""bin_label"": ""21\u00b0C or higher"", ""bin_min"": 21.0, ""bin_max"": null, ""price_yes"": 0.019, ""stake_usd"": 3.3333, ""shares"": 175.4386}, {""market_id"": ""2161858"", ""bin_label"": ""19\u00b0C"", ""bin_min"": 18.5, ""bin_max"": 19.5, ""price_yes"": 0.135, ""stake_usd"": 3.3333, ""shares"": 24.6914}]",10.0,resolved_win,2026-05-07 21:07:23.354159,19.3864994049072,2161858,14.6914,,
14,450154,2026-05-05 15:44:52.154406,10.7956663767497,0.816,0.225490196078431,"[{""market_id"": ""2161704"", ""bin_label"": ""10\u00b0C"", ""bin_min"": 9.5, ""bin_max"": 10.5, ""price_yes"": 0.101, ""stake_usd"": 2.0, ""shares"": 19.802}, {""market_id"": ""2161705"", ""bin_label"": ""11\u00b0C"", ""bin_min"": 10.5, ""bin_max"": 11.5, ""price_yes"": 0.14, ""stake_usd"": 2.0, ""shares"": 14.2857}, {""market_id"": ""2161706"", ""bin_label"": ""12\u00b0C"", ""bin_min"": 11.5, ""bin_max"": 12.5, ""price_yes"": 0.37, ""stake_usd"": 2.0, ""shares"": 5.4054}, {""market_id"": ""2161703"", ""bin_label"": ""9\u00b0C"", ""bin_min"": 8.5, ""bin_max"": 9.5, ""price_yes"": 0.04, ""stake_usd"": 2.0, ""shares"": 50.0}, {""market_id"": ""2161707"", ""bin_label"": ""13\u00b0C"", ""bin_min"": 12.5, ""bin_max"": 13.5, ""price_yes"": 0.165, ""stake_usd"": 2.0, ""shares"": 12.1212}]",10.0,resolved_win,2026-05-07 21:07:23.362306,9.73650074005127,2161704,9.802,,
15,446700,2026-05-06 05:39:19.413997,74.8099990844727,0.7225,0.384083044982699,"[{""market_id"": ""2152575"", ""bin_label"": ""72-73\u00b0F"", ""bin_min"": 72.0, ""bin_max"": 73.0, ""price_yes"": 0.11, ""stake_usd"": 2.0, ""shares"": 18.1818}, {""market_id"": ""2152576"", ""bin_label"": ""74-75\u00b0F"", ""bin_min"": 74.0, ""bin_max"": 75.0, ""price_yes"": 0.295, ""stake_usd"": 2.0, ""shares"": 6.7797}, {""market_id"": ""2152577"", ""bin_label"": ""76-77\u00b0F"", ""bin_min"": 76.0, ""bin_max"": 77.0, ""price_yes"": 0.255, ""stake_usd"": 2.0, ""shares"": 7.8431}, {""market_id"": ""2152573"", ""bin_label"": ""70-71\u00b0F"", ""bin_min"": 70.0, ""bin_max"": 71.0, ""price_yes"": 0.035, ""stake_usd"": 2.0, ""shares"": 57.1429}, {""market_id"": ""2152578"", ""bin_label"": ""78-79\u00b0F"", ""bin_min"": 78.0, ""bin_max"": 79.0, ""price_yes"": 0.0275, ""stake_usd"": 2.0, ""shares"": 72.7273}]",10.0,resolved_partial,2026-05-07 05:42:33.011444,74.0767990112305,2152576,-3.2203,,
16,448445,2026-05-06 05:39:19.447114,15.5366662343343,0.5805,0.722652885443583,"[{""market_id"": ""2156760"", ""bin_label"": ""15\u00b0C"", ""bin_min"": 14.5, ""bin_max"": 15.5, ""price_yes"": 0.085, ""stake_usd"": 2.0, ""shares"": 23.5294}, {""market_id"": ""2156761"", ""bin_label"": ""16\u00b0C"", ""bin_min"": 15.5, ""bin_max"": 16.5, ""price_yes"": 0.0245, ""stake_usd"": 2.0, ""shares"": 81.6327}, {""market_id"": ""2156762"", ""bin_label"": ""17\u00b0C"", ""bin_min"": 16.5, ""bin_max"": 17.5, ""price_yes"": 0.0065, ""stake_usd"": 2.0, ""shares"": 307.6923}, {""market_id"": ""2156759"", ""bin_label"": ""14\u00b0C"", ""bin_min"": 13.5, ""bin_max"": 14.5, ""price_yes"": 0.46, ""stake_usd"": 2.0, ""shares"": 4.3478}, {""market_id"": ""2156763"", ""bin_label"": ""18\u00b0C"", ""bin_min"": 17.5, ""bin_max"": 18.5, ""price_yes"": 0.0045, ""stake_usd"": 2.0, ""shares"": 444.4444}]",10.0,resolved_partial,2026-05-07 05:42:33.258267,14.4909992218018,2156759,-5.6522,,
17,450160,2026-05-06 05:39:19.571895,50.1116004943848,0.74,0.351351351351351,"[{""market_id"": ""2161729"", ""bin_label"": ""48-49\u00b0F"", ""bin_min"": 48.0, ""bin_max"": 49.0, ""price_yes"": 0.081, ""stake_usd"": 2.0, ""shares"": 24.6914}, {""market_id"": ""2161730"", ""bin_label"": ""50-51\u00b0F"", ""bin_min"": 50.0, ""bin_max"": 51.0, ""price_yes"": 0.235, ""stake_usd"": 2.0, ""shares"": 8.5106}, {""market_id"": ""2161731"", ""bin_label"": ""52-53\u00b0F"", ""bin_min"": 52.0, ""bin_max"": 53.0, ""price_yes"": 0.3, ""stake_usd"": 2.0, ""shares"": 6.6667}, {""market_id"": ""2161728"", ""bin_label"": ""46-47\u00b0F"", ""bin_min"": 46.0, ""bin_max"": 47.0, ""price_yes"": 0.019, ""stake_usd"": 2.0, ""shares"": 105.2632}, {""market_id"": ""2161732"", ""bin_label"": ""54-55\u00b0F"", ""bin_min"": 54.0, ""bin_max"": 55.0, ""price_yes"": 0.105, ""stake_usd"": 2.0, ""shares"": 19.0476}]",10.0,resolved_loss,2026-05-07 21:07:23.382668,49.6958005905151,,-10.0,,
18,448456,2026-05-06 07:46:49.148708,54.9614000320435,0.8945,0.11794298490777,"[{""market_id"": ""2156878"", ""bin_label"": ""52-53\u00b0F"", ""bin_min"": 52.0, ""bin_max"": 53.0, ""price_yes"": 0.0195, ""stake_usd"": 2.0, ""shares"": 102.5641}, {""market_id"": ""2156879"", ""bin_label"": ""54-55\u00b0F"", ""bin_min"": 54.0, ""bin_max"": 55.0, ""price_yes"": 0.085, ""stake_usd"": 2.0, ""shares"": 23.5294}, {""market_id"": ""2156880"", ""bin_label"": ""56-57\u00b0F"", ""bin_min"": 56.0, ""bin_max"": 57.0, ""price_yes"": 0.39, ""stake_usd"": 2.0, ""shares"": 5.1282}, {""market_id"": ""2156877"", ""bin_label"": ""50-51\u00b0F"", ""bin_min"": 50.0, ""bin_max"": 51.0, ""price_yes"": 0.0125, ""stake_usd"": 2.0, ""shares"": 160.0}, {""market_id"": ""2156881"", ""bin_label"": ""58-59\u00b0F"", ""bin_min"": 58.0, ""bin_max"": 59.0, ""price_yes"": 0.3875, ""stake_usd"": 2.0, ""shares"": 5.1613}]",10.0,resolved_loss,2026-05-07 05:42:33.509026,57.1748001098633,,-10.0,,
19,450139,2026-05-06 07:46:49.647002,8.68666648864746,0.7935,0.260239445494644,"[{""market_id"": ""2161590"", ""bin_label"": ""8\u00b0C"", ""bin_min"": 7.5, ""bin_max"": 8.5, ""price_yes"": 0.3, ""stake_usd"": 2.0, ""shares"": 6.6667}, {""market_id"": ""2161603"", ""bin_label"": ""9\u00b0C"", ""bin_min"": 8.5, ""bin_max"": 9.5, ""price_yes"": 0.26, ""stake_usd"": 2.0, ""shares"": 7.6923}, {""market_id"": ""2161614"", ""bin_label"": ""10\u00b0C"", ""bin_min"": 9.5, ""bin_max"": 10.5, ""price_yes"": 0.02, ""stake_usd"": 2.0, ""shares"": 100.0}, {""market_id"": ""2161580"", ""bin_label"": ""7\u00b0C"", ""bin_min"": 6.5, ""bin_max"": 7.5, ""price_yes"": 0.185, ""stake_usd"": 2.0, ""shares"": 10.8108}, {""market_id"": ""2161624"", ""bin_label"": ""11\u00b0C"", ""bin_min"": 10.5, ""bin_max"": 11.5, ""price_yes"": 0.0285, ""stake_usd"": 2.0, ""shares"": 70.1754}]",10.0,resolved_partial,2026-05-07 21:07:23.396285,7.5,2161590,-3.3333,,
20,453805,2026-05-06 07:46:49.681158,23.7789999643962,0.239,3.18410041841004,"[{""market_id"": ""2171165"", ""bin_label"": ""22\u00b0C"", ""bin_min"": 21.5, ""bin_max"": 22.5, ""price_yes"": 0.074, ""stake_usd"": 3.3333, ""shares"": 45.045}, {""market_id"": ""2171166"", ""bin_label"": ""23\u00b0C or higher"", ""bin_min"": 23.0, ""bin_max"": null, ""price_yes"": 0.04, ""stake_usd"": 3.3333, ""shares"": 83.3333}, {""market_id"": ""2171164"", ""bin_label"": ""21\u00b0C"", ""bin_min"": 20.5, ""bin_max"": 21.5, ""price_yes"": 0.125, ""stake_usd"": 3.3333, ""shares"": 26.6667}]",10.0,open,,,,,,
